"ID","가뭄","누적강수량","계절","가조시간","평균기온","행정구역","저수량"
24674,"정상",1140.5,"가을",10.4,10.6,"울산광역시",4.66
24675,"정상",1140.5,"가을",10.4,10.6,"울산광역시",9.37
24676,"정상",1140.5,"가을",10.4,10.6,"울산광역시",1.45
24677,"정상",1140.5,"가을",10.3,14.2,"울산광역시",4.3
24678,"정상",1140.5,"가을",10.3,14.2,"울산광역시",1.45
24679,"정상",1140.5,"가을",10.3,14.2,"울산광역시",8.91
24680,"정상",1140.5,"가을",10.3,14.2,"울산광역시",21.73
24681,"정상",1130.1,"가을",10.2,18.5,"울산광역시",21.52
24682,"정상",1130.1,"가을",10.2,18.5,"울산광역시",8.59
24683,"정상",1130.1,"가을",10.2,18.5,"울산광역시",4.17
24684,"정상",1130.1,"가을",10.2,18.5,"울산광역시",1.35
24685,"정상",882.9,"여름",12.5,21.3,"전라북도",637.04
24686,"정상",872.4,"여름",12.3,18.2,"전라북도",636.73
24687,"정상",916.9,"여름",12.2,16.4,"전라북도",637.65
24688,"정상",965.4,"여름",12.1,15.5,"전라북도",688.64
24689,"정상",965.5,"여름",12,21.6,"전라북도",689.61
24690,"정상",959.5,"여름",11.9,19.3,"전라북도",688.96
24691,"약한가뭄",273.7,"여름",14.5,19.3,"전라북도",216.85
24692,"약한가뭄",272.9,"여름",14.6,20.5,"전라북도",205.84
24693,"약한가뭄",272.9,"여름",14.6,22.4,"전라북도",197.54
24694,"약한가뭄",271.9,"여름",14.6,23.2,"전라북도",185.38
24695,"약한가뭄",289.9,"여름",14.6,24.4,"전라북도",179.19
24696,"약한가뭄",323.5,"여름",14.5,22.3,"전라북도",178.48
24697,"약한가뭄",323.5,"여름",14.5,25,"전라북도",171.55
24698,"약한가뭄",324.5,"여름",14.4,22.5,"전라북도",162.15
24699,"약한가뭄",352.6,"여름",14.4,22.9,"전라북도",154.9
24700,"보통가뭄",352.8,"여름",14.3,23.1,"전라북도",147.96
24701,"약한가뭄",426.1,"여름",14.2,23.9,"전라북도",147.84
24702,"약한가뭄",471.6,"여름",14.2,26.7,"전라북도",169.07
24703,"정상",542.1,"여름",14.1,24.8,"전라북도",197.1
24704,"정상",577,"여름",14,27.1,"전라북도",213.76
24705,"약한가뭄",271.2,"여름",14.6,22.9,"전라북도",27.96
24706,"약한가뭄",319,"여름",14.5,22.9,"전라북도",27.98
24707,"약한가뭄",318.9,"여름",14.5,23.5,"전라북도",27.87
24708,"약한가뭄",319.4,"여름",14.5,23.9,"전라북도",27.62
24709,"약한가뭄",334.4,"여름",14.4,21.4,"전라북도",27.44
24710,"보통가뭄",342.9,"여름",14.4,24,"전라북도",27.17
24711,"보통가뭄",356.9,"여름",14.3,26.3,"전라북도",26.96
24712,"약한가뭄",420.4,"여름",14.2,27.4,"전라북도",27.71
24713,"약한가뭄",456.9,"여름",14.1,27.5,"전라북도",28.19
24714,"정상",540.2,"여름",14.1,28.3,"전라북도",29.82
24715,"정상",535.2,"여름",13.9,28.6,"전라북도",29.76
24716,"정상",527.2,"여름",13.8,28.8,"전라북도",29.65
24717,"정상",527.7,"여름",13.7,29.6,"전라북도",29.38
24718,"정상",575.7,"여름",13.6,27.8,"전라북도",30.37
24719,"정상",575.8,"여름",13.6,27.1,"전라북도",30.8
24720,"정상",592.3,"여름",13.4,25.3,"전라북도",30.71
24721,"정상",627.2,"여름",13.3,26.3,"전라북도",31.34
24722,"약한가뭄",627.8,"여름",13.2,25.1,"전라북도",31.54
24723,"약한가뭄",636.9,"여름",13.1,23.5,"전라북도",31.61
24724,"약한가뭄",645,"여름",12.9,22,"전라북도",31.47
24725,"정상",712.5,"여름",12.8,23.4,"전라북도",31.88
24726,"정상",737.5,"여름",12.7,24.1,"전라북도",33.02
24727,"정상",740.5,"여름",12.6,22.1,"전라북도",33.33
24728,"정상",735.5,"여름",12.4,23.7,"전라북도",33.26
24729,"정상",735.4,"여름",12.3,18.8,"전라북도",33.07
24730,"정상",855.4,"여름",12.2,18.7,"전라북도",37.38
24731,"정상",855.1,"여름",12,20.3,"전라북도",37.53
24732,"정상",855.1,"여름",11.9,21.8,"전라북도",37.48
24733,"보통가뭄",175.8,"여름",14.6,19.5,"충청남도",44.46
24734,"보통가뭄",175.5,"여름",14.6,21.1,"충청남도",43.45
24735,"보통가뭄",188.9,"여름",14.6,21.5,"충청남도",41.27
24736,"보통가뭄",197.1,"여름",14.6,22.3,"충청남도",40.22
24737,"정상",404.6,"봄",11.3,6,"강원도",1524.35
24738,"정상",379.5,"봄",11.5,1.1,"강원도",1524.79
24739,"정상",337.7,"봄",11.7,8,"강원도",1523.04
24740,"정상",280.4,"봄",11.9,3.3,"강원도",1530.91
24741,"습윤",281.2,"봄",12.1,8.9,"강원도",1528.29
24742,"습윤",273.3,"봄",12.4,11,"강원도",1527.41
24743,"습윤",307.4,"봄",12.4,12.7,"경상북도",416.77
24744,"습윤",307.4,"봄",12.4,12.7,"경상북도",819.37
24745,"습윤",307.4,"봄",12.6,11.8,"경상북도",412.88
24746,"습윤",307.4,"봄",12.6,11.8,"경상북도",817.27
24747,"정상",179.2,"봄",12.8,9,"경상북도",408.81
24748,"정상",179.2,"봄",12.8,9,"경상북도",813.91
24749,"정상",174.9,"봄",13,9.8,"경상북도",809.72
24750,"정상",174.9,"봄",13,9.8,"경상북도",404.34
24751,"정상",181.5,"봄",13.2,10.6,"경상북도",806.39
24752,"정상",181.5,"봄",13.2,10.6,"경상북도",399.27
24753,"정상",196.5,"봄",13.6,11,"경상북도",846.61
24754,"정상",196.5,"봄",13.6,11,"경상북도",356.09
24755,"정상",196.5,"봄",13.7,22.4,"경상북도",847.04
24756,"정상",196.5,"봄",13.7,22.4,"경상북도",345.16
24757,"정상",198.5,"봄",13.9,17.5,"경상북도",835.05
24758,"정상",198.5,"봄",13.9,17.5,"경상북도",338.94
24759,"정상",221.6,"봄",14.1,16.5,"경상북도",337.44
24760,"정상",221.6,"봄",14.1,16.5,"경상북도",831.22
24761,"정상",231.2,"봄",14.2,18.6,"경상북도",335.57
24762,"정상",231.2,"봄",14.2,18.6,"경상북도",826.97
24763,"정상",233.9,"봄",14.5,19.1,"경상북도",824.86
24764,"정상",233.9,"봄",14.5,19.1,"경상북도",325.25
24765,"정상",469.5,"봄",11.2,6.1,"충청북도",1683.33
24766,"습윤",459.1,"봄",11.4,5.9,"충청북도",1708.02
24767,"습윤",391.6,"봄",11.6,2,"충청북도",1718.56
24768,"습윤",397.4,"봄",11.8,3.3,"충청북도",1720.07
24769,"습윤",377,"봄",12,3.1,"충청북도",1729.89
24770,"습윤",347.5,"봄",12.2,12.2,"충청북도",1725.35
24771,"정상",709.4,"겨울",9.8,0,"대구광역시",28.01
24772,"정상",653.4,"겨울",9.8,0.6,"대구광역시",27.79
24773,"정상",650.9,"겨울",9.9,1.7,"대구광역시",27.49
24774,"정상",654.4,"겨울",9.9,1.8,"대구광역시",27.31
24775,"정상",654.4,"겨울",10,1.5,"대구광역시",27.01
24776,"정상",654.9,"겨울",10.1,3.4,"대구광역시",26.78
24777,"정상",654.9,"겨울",10.2,4.2,"대구광역시",26.56
24778,"습윤",654.9,"겨울",10.3,0.7,"대구광역시",26.27
24779,"습윤",653.3,"겨울",10.4,5.2,"대구광역시",26.06
24780,"습윤",664.8,"겨울",10.5,5,"대구광역시",25.77
24781,"습윤",664.8,"겨울",10.6,3.9,"대구광역시",25.49
24782,"습윤",664.8,"겨울",10.7,1,"대구광역시",25.32
24783,"습윤",575.8,"겨울",10.8,2.1,"대구광역시",25.16
24784,"습윤",571.2,"겨울",11,1.8,"대구광역시",25.07
24785,"습윤",590.7,"겨울",11.1,3.7,"대구광역시",25.07
24786,"정상",815.9,"겨울",9.8,1.4,"울산광역시",26.74
24787,"정상",815.9,"겨울",9.8,1.4,"울산광역시",5.93
24788,"정상",815.9,"겨울",9.8,1.4,"울산광역시",5.91
24789,"정상",815.9,"겨울",9.8,1.4,"울산광역시",1.42
24790,"정상",682.1,"겨울",9.9,2.9,"울산광역시",26.18
24791,"정상",682.1,"겨울",9.9,2.9,"울산광역시",5.77
24792,"정상",682.1,"겨울",9.9,2.9,"울산광역시",1.42
24793,"정상",682.1,"겨울",9.9,2.9,"울산광역시",5.92
24794,"습윤",765.3,"겨울",10.7,2.5,"전라남도",6.36
26811,"정상",702.4,"가을",10.9,9.4,"경상북도",966.91
26812,"정상",702.4,"가을",10.9,9.4,"경상북도",409.23
26813,"정상",702.4,"가을",10.8,10.6,"경상북도",963.64
26814,"정상",702.4,"가을",10.8,10.6,"경상북도",405.61
26815,"정상",701.7,"가을",10.7,11.3,"경상북도",960.84
26816,"정상",701.7,"가을",10.7,11.3,"경상북도",402.65
26817,"정상",678.4,"가을",10.6,10.4,"경상북도",957.12
26818,"정상",678.4,"가을",10.6,10.4,"경상북도",398.23
26819,"정상",693.5,"가을",10.5,8.9,"경상북도",955.26
26820,"정상",693.5,"가을",10.5,8.9,"경상북도",395.3
26821,"정상",677.8,"가을",10.3,5.1,"경상북도",952.02
26822,"정상",677.8,"가을",10.3,5.1,"경상북도",391.35
26823,"정상",677.8,"가을",10.2,7.5,"경상북도",948.78
26824,"정상",677.8,"가을",10.2,7.5,"경상북도",388.05
26825,"정상",602.1,"가을",10.2,8.9,"경상북도",946.01
26826,"정상",602.1,"가을",10.2,8.9,"경상북도",384.56
26827,"정상",591.6,"가을",10.1,5,"경상북도",379.88
26828,"정상",591.6,"가을",10.1,5,"경상북도",941.86
26829,"정상",591.6,"가을",10,6.9,"경상북도",938.19
26830,"정상",591.6,"가을",10,6.9,"경상북도",376.24
26831,"약한가뭄",580.3,"가을",9.9,3.4,"경상북도",933.6
26832,"약한가뭄",580.3,"가을",9.9,3.4,"경상북도",371.23
26833,"정상",1147.3,"가을",11.4,16.5,"충청북도",1747.35
26834,"정상",1138.2,"가을",11.3,17.1,"충청북도",1742.93
26835,"정상",1150.3,"가을",11.2,7.1,"충청북도",1743.66
26836,"정상",1151.5,"가을",11,7.8,"충청북도",1737.05
26837,"정상",1151.5,"가을",10.9,7.9,"충청북도",1726.78
26838,"정상",1151.5,"가을",10.8,8.8,"충청북도",1712.91
26839,"정상",1145.2,"가을",10.7,11,"충청북도",1694.75
26840,"정상",1136.9,"가을",10.6,9.7,"충청북도",1683.19
26841,"정상",1131.8,"가을",10.5,13.1,"충청북도",1673.84
26842,"정상",1151.2,"가을",10.4,4.1,"충청북도",1668.1
26843,"정상",1134.2,"가을",10.2,8.2,"충청북도",1658.07
26844,"정상",1075.1,"가을",10.2,5.1,"충청북도",1648.8
26845,"정상",1065,"가을",10.1,9.1,"충청북도",1639.56
26846,"정상",1046.3,"가을",10,1.4,"충청북도",1626.11
26847,"정상",1043.1,"가을",9.9,0.4,"충청북도",1614.13
26848,"정상",1034,"가을",9.9,4.1,"충청북도",1603.6
26849,"정상",255.5,"봄",13.5,15.2,"전라북도",413.65
26850,"정상",267.8,"봄",13.7,10.7,"전라북도",411.33
26851,"약한가뭄",241,"봄",13.9,13.6,"전라북도",405.31
26852,"약한가뭄",215.3,"봄",14,12.6,"전라북도",399.8
26853,"보통가뭄",215.3,"봄",14.2,16.5,"전라북도",392.08
26854,"약한가뭄",196.3,"봄",11.9,15,"전라남도",92.56
26855,"정상",219.1,"봄",12.1,5.3,"전라남도",92.21
26856,"약한가뭄",203.8,"봄",12.3,7,"전라남도",91.92
26857,"정상",250.8,"봄",12.5,13.5,"전라남도",98.08
26858,"정상",236.4,"봄",12.7,9.1,"전라남도",97.87
26859,"정상",236,"봄",12.8,13.9,"전라남도",97.28
26860,"약한가뭄",209.5,"봄",13,14.7,"전라남도",96.56
26861,"약한가뭄",202.7,"봄",13.2,13.8,"전라남도",95.55
26862,"정상",259.9,"봄",13.4,18.4,"전라남도",95.17
26863,"정상",292.9,"봄",13.6,12.8,"전라남도",96.71
26864,"정상",292.9,"봄",13.7,17.2,"전라남도",96.34
26865,"정상",269.5,"봄",13.9,17.9,"전라남도",95.62
26866,"정상",266.9,"봄",14,15.6,"전라남도",94.34
26867,"약한가뭄",266.9,"봄",14.1,21,"전라남도",92.42
26868,"약한가뭄",266.3,"봄",14.2,19.2,"전라남도",90.87
26869,"정상",304.4,"봄",11.7,7,"경상남도",5.7
26870,"정상",304.4,"봄",11.7,7,"경상남도",2.83
26871,"정상",315.1,"봄",11.9,11.4,"경상남도",5.58
26872,"정상",315.1,"봄",11.9,11.4,"경상남도",2.76
26873,"약한가뭄",248.4,"봄",12.1,6.1,"경상남도",5.52
26874,"약한가뭄",248.4,"봄",12.1,6.1,"경상남도",2.74
26875,"약한가뭄",224.5,"봄",12.3,9.6,"경상남도",5.44
26876,"약한가뭄",224.5,"봄",12.3,9.6,"경상남도",2.7
26877,"정상",277.9,"봄",12.5,12.7,"경상남도",6.03
26878,"정상",277.9,"봄",12.5,12.7,"경상남도",2.91
26879,"약한가뭄",266.8,"봄",12.7,11.7,"경상남도",5.99
26880,"약한가뭄",266.8,"봄",12.7,11.7,"경상남도",2.88
26881,"약한가뭄",266.8,"봄",12.9,17.9,"경상남도",2.81
26882,"약한가뭄",266.8,"봄",12.9,17.9,"경상남도",5.88
26883,"약한가뭄",269.2,"봄",13.1,12.2,"경상남도",5.8
26884,"약한가뭄",269.2,"봄",13.1,12.2,"경상남도",2.77
26885,"약한가뭄",266.5,"봄",13.3,13.1,"경상남도",2.68
26886,"약한가뭄",266.5,"봄",13.3,13.1,"경상남도",5.69
26887,"정상",404.4,"봄",13.4,17.9,"경상남도",2.94
26888,"정상",404.4,"봄",13.4,17.9,"경상남도",6.42
26889,"정상",419.4,"봄",13.6,14.2,"경상남도",6.74
26890,"정상",419.4,"봄",13.6,14.2,"경상남도",3.11
26891,"정상",419.4,"봄",13.8,19.1,"경상남도",3.07
26892,"정상",419.4,"봄",13.8,19.1,"경상남도",6.71
26893,"정상",394.5,"봄",13.9,18.8,"경상남도",3
26894,"정상",394.5,"봄",13.9,18.8,"경상남도",6.63
26895,"정상",394.8,"봄",14,18.5,"경상남도",6.53
26896,"정상",394.8,"봄",14,18.5,"경상남도",2.92
26897,"정상",394.8,"봄",14.2,22.5,"경상남도",6.41
26898,"정상",394.8,"봄",14.2,22.5,"경상남도",2.83
26899,"정상",173.6,"봄",12.2,7.3,"경상북도",42.7
26900,"정상",173.6,"봄",12.2,7.3,"경상북도",9.91
26901,"정상",169.2,"봄",12.4,13.8,"경상북도",9.79
26902,"정상",169.2,"봄",12.4,13.8,"경상북도",42.24
26903,"정상",164.3,"봄",12.5,9.6,"경상북도",9.64
26904,"정상",164.3,"봄",12.5,9.6,"경상북도",41.64
26905,"정상",154.2,"봄",12.8,14.3,"경상북도",9.45
26906,"정상",154.2,"봄",12.8,14.3,"경상북도",40.81
26907,"약한가뭄",145.7,"봄",13,19.6,"경상북도",9.29
26908,"약한가뭄",145.7,"봄",13,19.6,"경상북도",39.97
26909,"보통가뭄",106.5,"봄",13.1,12.2,"경상북도",9.09
26910,"보통가뭄",106.5,"봄",13.1,12.2,"경상북도",39.04
26911,"심한가뭄",91.8,"봄",13.3,17.3,"경상북도",8.85
26912,"심한가뭄",91.8,"봄",13.3,17.3,"경상북도",38.01
26913,"보통가뭄",118.9,"봄",13.5,15.4,"경상북도",8.67
26914,"보통가뭄",118.9,"봄",13.5,15.4,"경상북도",37.21
26915,"약한가뭄",132.3,"봄",13.7,14,"경상북도",8.47
26916,"약한가뭄",132.3,"봄",13.7,14,"경상북도",36.44
26917,"심한가뭄",103.7,"봄",14,16.9,"경상북도",8.03
26918,"심한가뭄",103.7,"봄",14,16.9,"경상북도",35.23
26919,"심한가뭄",103.7,"봄",14.2,20.5,"경상북도",7.83
26920,"심한가뭄",103.7,"봄",14.2,20.5,"경상북도",34.25
26921,"심한가뭄",103.7,"봄",14.3,23.9,"경상북도",7.57
26922,"심한가뭄",103.7,"봄",14.3,23.9,"경상북도",32.84
26923,"정상",186.6,"봄",11.9,15.2,"경상남도",325.77
26924,"정상",196.2,"봄",12,6.8,"경상남도",321.57
26925,"정상",160.2,"봄",12.2,6.1,"경상남도",317.41
26926,"정상",199,"봄",12.4,8.4,"경상남도",318.63
26927,"약한가뭄",581.3,"겨울",9.9,2.4,"전라남도",3.34
26928,"보통가뭄",559.1,"겨울",9.9,5.5,"전라남도",3.32
26929,"약한가뭄",548.8,"겨울",9.9,5.1,"전라남도",3.31
26930,"약한가뭄",549.9,"겨울",9.8,1.3,"전라남도",3.29
26931,"약한가뭄",552,"겨울",9.8,-5,"전라남도",3.29
26932,"약한가뭄",533.2,"겨울",9.8,-1.5,"전라남도",3.28
26933,"보통가뭄",491.3,"겨울",9.8,-2.7,"전라남도",3.27
26934,"보통가뭄",490.4,"겨울",9.8,0.7,"전라남도",3.24
26935,"약한가뭄",500.3,"겨울",9.9,-0.4,"대구광역시",14.49
26936,"약한가뭄",500.3,"겨울",9.9,4.4,"대구광역시",14.44
26937,"약한가뭄",467.3,"겨울",9.8,4.4,"대구광역시",14.37
26938,"정상",972.9,"겨울",10,4.9,"경상북도",12.45
26939,"정상",972.9,"겨울",10,4.9,"경상북도",62.77
26940,"정상",972.9,"겨울",10,7.3,"경상북도",12.32
26941,"정상",972.9,"겨울",10,7.3,"경상북도",62.18
26942,"습윤",972.9,"겨울",9.9,1.4,"경상북도",12.18
28766,"습윤",2077.8,"가을",11.3,15.7,"경상남도",8.69
28767,"습윤",2043.6,"가을",11.2,15.3,"경상남도",8.61
28768,"습윤",2043.6,"가을",11.2,15.3,"경상남도",4.35
28769,"습윤",2033,"가을",11.1,15.6,"경상남도",4.32
28770,"습윤",2033,"가을",11.1,15.6,"경상남도",8.54
28771,"습윤",2033,"가을",10.9,14.2,"경상남도",8.41
28772,"습윤",2033,"가을",10.9,14.2,"경상남도",4.23
28773,"습윤",2033,"가을",10.8,13.4,"경상남도",8.31
28774,"습윤",2033,"가을",10.8,13.4,"경상남도",4.15
28775,"습윤",2012,"가을",10.7,8,"경상남도",4.12
28776,"습윤",2012,"가을",10.7,8,"경상남도",8.21
28777,"습윤",1948.3,"가을",10.4,12.1,"경상남도",7.97
28778,"습윤",1948.3,"가을",10.4,12.1,"경상남도",4.07
28779,"습윤",1838.2,"겨울",9.8,3,"경상남도",7.09
28780,"습윤",1838.2,"겨울",9.8,3,"경상남도",3.86
28781,"습윤",1771.1,"겨울",9.8,1.6,"경상남도",7.02
28782,"습윤",1771.1,"겨울",9.8,1.6,"경상남도",3.83
28783,"습윤",1713.6,"겨울",9.8,3.2,"경상남도",6.92
28784,"습윤",1713.6,"겨울",9.8,3.2,"경상남도",3.8
28785,"습윤",1604.1,"겨울",9.9,-1.6,"경상남도",6.78
28786,"습윤",1604.1,"겨울",9.9,-1.6,"경상남도",3.76
28787,"습윤",1412,"겨울",10,1,"경상남도",6.47
28788,"습윤",1412,"겨울",10,1,"경상남도",3.62
28789,"습윤",1188.7,"겨울",10.1,-0.6,"경상남도",6.34
28790,"습윤",1188.7,"겨울",10.1,-0.6,"경상남도",3.55
28791,"습윤",1172,"겨울",10.2,6,"경상남도",6.25
28792,"습윤",1172,"겨울",10.2,6,"경상남도",3.51
28793,"습윤",993.1,"겨울",10.5,2.5,"경상남도",6.05
28794,"습윤",993.1,"겨울",10.5,2.5,"경상남도",3.43
28795,"습윤",993.1,"겨울",10.6,4.2,"경상남도",5.99
28796,"습윤",993.1,"겨울",10.6,4.2,"경상남도",3.4
28797,"습윤",877.9,"여름",14.5,20.5,"경상남도",7.53
28798,"습윤",877.9,"여름",14.5,20.5,"경상남도",2.96
28799,"습윤",1246.6,"여름",14.4,24.3,"경상남도",9.44
28800,"습윤",1246.6,"여름",14.4,24.3,"경상남도",4.6
28801,"습윤",1332.6,"여름",14.4,24.6,"경상남도",9.39
28802,"습윤",1332.6,"여름",14.4,24.6,"경상남도",4.49
28803,"습윤",1332.7,"여름",14.3,27,"경상남도",4.42
28804,"습윤",1332.7,"여름",14.3,27,"경상남도",9.35
28805,"습윤",1784.3,"여름",13.2,24.9,"경상남도",4.7
28806,"습윤",1784.3,"여름",13.2,24.9,"경상남도",9.55
28807,"습윤",1781.4,"여름",13,26.4,"경상남도",9.35
28808,"습윤",1781.4,"여름",13,26.4,"경상남도",4.47
28809,"습윤",804.3,"겨울",11,2.1,"경상남도",6.21
28810,"습윤",804.3,"겨울",11,2.1,"경상남도",3.02
28811,"습윤",558.8,"봄",11.3,5.6,"전라북도",39.37
28812,"습윤",479.2,"봄",11.6,3.1,"전라북도",39.56
28813,"습윤",473.6,"봄",11.7,7.7,"전라북도",39.45
28814,"습윤",457.3,"봄",11.8,6.3,"전라북도",39.4
28815,"습윤",456.3,"봄",12,6.2,"전라북도",39.24
28816,"습윤",935.4,"겨울",10.4,3.2,"전라북도",275.78
28817,"습윤",928.9,"겨울",10.6,-1.4,"전라북도",276.14
28818,"습윤",869.2,"여름",14,25.8,"전라북도",43.92
28819,"습윤",890.7,"여름",13.9,27.6,"전라북도",42.66
28820,"습윤",931.7,"여름",13.8,27.5,"전라북도",42.44
28821,"습윤",1333.9,"겨울",9.8,-2.1,"전라북도",35.57
28822,"습윤",1286.9,"겨울",9.8,-1.7,"전라북도",35.4
28823,"습윤",1275.1,"겨울",9.7,2.1,"전라북도",35.18
28824,"습윤",768,"겨울",10.5,8.3,"전라북도",33.3
28825,"습윤",918.2,"겨울",9.9,1.4,"전라북도",655.88
28826,"습윤",918.7,"겨울",10,-6,"전라북도",652.77
28827,"습윤",687.4,"겨울",10.7,2.9,"전라북도",38.4
28828,"습윤",687.4,"겨울",10.8,4,"전라북도",38.25
28829,"습윤",687.9,"겨울",10.9,-3.8,"전라북도",38.13
28830,"습윤",663.2,"겨울",11,1.6,"전라북도",37.99
28831,"습윤",612.1,"겨울",11.1,-0.5,"전라북도",37.85
28832,"습윤",954.9,"여름",13.6,27.9,"충청남도",76.4
28833,"습윤",1180.9,"여름",12.7,23.4,"충청남도",68.77
28834,"습윤",1208.4,"가을",10.4,18.3,"충청남도",62.38
28835,"습윤",1209.1,"가을",10.2,9.7,"충청남도",61.52
28836,"습윤",1209.1,"가을",10.1,13.5,"충청남도",60.53
28837,"습윤",1209.7,"가을",10,9,"충청남도",59.56
28838,"습윤",1216.4,"가을",10,16.9,"충청남도",58.63
28839,"습윤",1219.6,"겨울",9.9,5.7,"충청남도",57.51
28840,"습윤",1149.8,"겨울",9.8,3.2,"충청남도",55.8
28841,"습윤",1151.6,"겨울",9.7,3.9,"충청남도",55.1
28842,"습윤",1136.3,"겨울",9.7,-0.5,"충청남도",53.48
28843,"습윤",1127.7,"겨울",9.7,-7.6,"충청남도",52.62
28844,"습윤",1125.7,"겨울",9.7,-0.7,"충청남도",51.66
28845,"습윤",956.8,"겨울",10.4,6.7,"경상남도",3.34
28846,"습윤",956.8,"겨울",10.4,6.7,"경상남도",7.45
28847,"습윤",965.8,"겨울",10.5,0.9,"경상남도",7.41
28848,"습윤",965.8,"겨울",10.5,0.9,"경상남도",3.33
28849,"습윤",999.3,"겨울",10.6,5.7,"경상남도",7.42
28850,"습윤",999.3,"겨울",10.6,5.7,"경상남도",3.33
28851,"습윤",999.5,"겨울",10.7,8.3,"경상남도",3.31
28852,"습윤",999.5,"겨울",10.7,8.3,"경상남도",7.4
28853,"습윤",994.9,"겨울",10.8,3.6,"경상남도",7.35
28854,"습윤",994.9,"겨울",10.8,3.6,"경상남도",3.28
28855,"습윤",960.4,"겨울",10.9,4.4,"경상남도",3.24
28856,"습윤",960.4,"겨울",10.9,4.4,"경상남도",7.29
28857,"습윤",864.4,"겨울",11,3.9,"경상남도",7.23
28858,"습윤",864.4,"겨울",11,3.9,"경상남도",3.19
28859,"습윤",850.4,"겨울",11.1,6.4,"경상남도",7.2
28860,"습윤",850.4,"겨울",11.1,6.4,"경상남도",3.18
28861,"습윤",850.4,"겨울",11.2,7.5,"경상남도",7.19
28862,"습윤",850.4,"겨울",11.2,7.5,"경상남도",3.19
28863,"습윤",815.9,"봄",11.3,9.7,"경상남도",7.15
28864,"습윤",815.9,"봄",11.3,9.7,"경상남도",3.17
28865,"습윤",726.9,"봄",11.4,10.5,"경상남도",3.15
28866,"습윤",726.9,"봄",11.4,10.5,"경상남도",7.12
28867,"습윤",665.5,"봄",11.5,11.2,"경상남도",7.06
28868,"습윤",665.5,"봄",11.5,11.2,"경상남도",3.11
28869,"습윤",643,"봄",11.6,9.5,"경상남도",3.08
28870,"습윤",643,"봄",11.6,9.5,"경상남도",7.01
28871,"습윤",628.5,"봄",11.7,9.3,"경상남도",6.97
28872,"습윤",628.5,"봄",11.7,9.3,"경상남도",3.06
28873,"습윤",644.5,"봄",11.9,7.8,"경상남도",6.97
28874,"습윤",644.5,"봄",11.9,7.8,"경상남도",3.07
28875,"습윤",575,"봄",12,7.9,"경상남도",6.94
28876,"습윤",575,"봄",12,7.9,"경상남도",3.06
28877,"습윤",575,"봄",12.1,13.2,"경상남도",6.9
28878,"습윤",575,"봄",12.1,13.2,"경상남도",3.02
28879,"습윤",563.5,"봄",12.2,9.6,"경상남도",3.1
28880,"습윤",563.5,"봄",12.2,9.6,"경상남도",7.02
28881,"습윤",563.5,"봄",12.3,6.9,"경상남도",7.04
28882,"습윤",563.5,"봄",12.3,6.9,"경상남도",3.1
28883,"습윤",563.5,"봄",12.4,14.6,"경상남도",7.02
28884,"습윤",563.5,"봄",12.4,14.6,"경상남도",3.09
28885,"습윤",563.5,"봄",12.4,13.9,"경상남도",7
28886,"습윤",563.5,"봄",12.4,13.9,"경상남도",3.08
28887,"습윤",524.9,"봄",12.5,8.2,"경상남도",6.95
28888,"습윤",524.9,"봄",12.5,8.2,"경상남도",3.04
28889,"습윤",524.9,"봄",12.7,11.5,"경상남도",3.01
28890,"습윤",524.9,"봄",12.7,11.5,"경상남도",6.9
28891,"습윤",1362,"여름",14.2,24.8,"경상남도",9.42
28892,"습윤",1362,"여름",14.2,24.8,"경상남도",4.53
28893,"습윤",628.9,"겨울",10.9,-0.9,"충청남도",69.7
28894,"습윤",638.8,"겨울",11,1.3,"충청남도",69.19
28895,"습윤",631.9,"겨울",11.1,2.8,"충청남도",68.64
28896,"습윤",602,"봄",11.2,3.1,"충청남도",68.09
28897,"습윤",568.6,"봄",11.3,5.5,"충청남도",67.67
28898,"습윤",469.2,"봄",11.4,5,"충청남도",47.15
28899,"습윤",468.1,"봄",11.6,1.7,"충청남도",47.11
28900,"습윤",445.8,"봄",11.6,5.8,"충청남도",46.98
28901,"습윤",435.8,"봄",11.8,4.1,"충청남도",46.5
28902,"습윤",429.8,"봄",11.9,5.6,"충청남도",46.16
30930,"정상",1047.8,"여름",13.7,27.8,"강원도",61.95
30931,"정상",1113.7,"여름",13.5,27.1,"강원도",66.75
30932,"정상",1133.3,"여름",13.4,23.1,"강원도",66.6
30933,"정상",1108.8,"여름",13.2,28.5,"강원도",65.48
30934,"정상",1185,"여름",13,24.6,"강원도",67.21
30935,"정상",1251.1,"여름",12.9,21.9,"강원도",62.58
30936,"정상",1291.8,"여름",12.7,22,"강원도",59.26
30937,"정상",1309.7,"여름",12.5,19.2,"강원도",66.09
30938,"정상",1309.7,"여름",12.4,19.2,"강원도",67.42
30939,"정상",1309.7,"가을",12.2,15.4,"강원도",67.52
30940,"정상",1308.7,"가을",12,16.8,"강원도",66.96
30941,"정상",1304.3,"가을",11.8,17.4,"강원도",66.29
30942,"정상",1305.4,"가을",11.7,16.2,"강원도",66.6
30943,"정상",1305.4,"가을",11.5,13.2,"강원도",66.65
30944,"정상",1305.3,"가을",11.3,11.6,"강원도",66.6
30945,"정상",1305.3,"가을",11.2,9.5,"강원도",66.5
30946,"정상",1291.8,"가을",11,11.3,"강원도",66.24
30947,"정상",1291.8,"가을",10.8,11.2,"강원도",65.88
