"일시","지점명","수위"
20190311,"이천",15
20190502,"이천",64
20190505,"이천",64
20190512,"이천",63
20190828,"이천",11
20200529,"이천",46
20200627,"이천",46
20200711,"이천",46
20200722,"이천",46
20200728,"이천",47
20200804,"이천",49
20200825,"이천",46
20201119,"이천",46
20201209,"이천",46
20190922,"이천",19
20191214,"이천",46
20191219,"이천",46
20200114,"이천",46
20200504,"이천",46
20200526,"이천",46
20190707,"영월",36
20190728,"영월",42
20190909,"영월",42
20190918,"영월",43
20191022,"영월",53
20191109,"영월",57
20191129,"영월",55
20191209,"영월",196
20191224,"영월",195
20211205,"원주",108
20211218,"원주",108
20220202,"원주",107
20220225,"원주",107
20220317,"원주",107
20220324,"원주",107
20220329,"원주",107
20180728,"양평",37
20180902,"양평",45
20190207,"양평",53
20200208,"여주",57
20200215,"여주",57
20200304,"여주",57
20200313,"여주",57
20200412,"여주",57
20200507,"여주",56
20200824,"여주",58
20200927,"여주",58
20201009,"여주",57
20200612,"영월",195
20200614,"영월",195
20200710,"영월",194
20200801,"영월",196
20200826,"영월",198
20201001,"영월",198
20201002,"영월",198
20201007,"영월",198
20201022,"영월",197
20201027,"영월",197
20220715,"원주",109
20220921,"원주",108
20221002,"원주",108
20221006,"원주",108
20221015,"원주",108
20221029,"원주",108
20221218,"원주",108
20190328,"양평",41
20190423,"양평",34
20190425,"양평",34
20190429,"양평",36
20190524,"양평",45
20190531,"양평",44
20190601,"양평",44
20190620,"양평",33
20190709,"양평",17
20190720,"양평",20
20190921,"양평",35
20191013,"양평",41
20191126,"양평",45
20201104,"여주",57
20201204,"여주",57
20201207,"여주",57
20201225,"여주",57
20210125,"여주",57
20210127,"여주",57
20210419,"여주",57
20210608,"여주",57
20210211,"영월",195
20210215,"영월",194
20210430,"영월",195
20210614,"영월",196
20210807,"영월",197
20191205,"양평",69
20191208,"양평",69
20200111,"양평",68
20200214,"양평",68
20200312,"양평",68
20200421,"양평",68
20200510,"양평",68
20200515,"양평",68
20200625,"양평",68
20211005,"여주",57
20220211,"여주",57
20220320,"여주",57
20210923,"영월",197
20211016,"영월",197
20211026,"영월",197
20211104,"영월",197
20211105,"영월",197
20211127,"영월",196
20211223,"영월",196
20211231,"영월",195
20220506,"영월",194
20200914,"양평",70
20200919,"양평",70
20200924,"양평",70
20201019,"양평",69
20201108,"양평",69
20201229,"양평",68
20210129,"양평",68
20210325,"양평",68
20220502,"여주",57
20220523,"여주",57
20220622,"여주",57
20220723,"여주",58
20220725,"여주",58
20220803,"여주",58
20220908,"여주",58
20220917,"여주",58
20221212,"여주",57
20220606,"영월",194
20220613,"영월",194
20220615,"영월",194
20220717,"영월",196
20220719,"영월",196
20220725,"영월",197
20220730,"영월",197
20221002,"영월",198
20221031,"영월",197
20221204,"영월",197
20180124,"원주",35
20180201,"원주",36
20210531,"양평",69
20210619,"양평",69
20210725,"양평",69
20210726,"양평",69
20210911,"양평",69
20210929,"양평",69
20211004,"양평",69
20211031,"양평",69
20180104,"오산",16
20180108,"오산",16
20180124,"오산",12
20180214,"오산",1
20180415,"오산",10
20180502,"오산",18
20180528,"오산",65
20180824,"오산",25
20180903,"오산",54
20180216,"원주",42
20180406,"원주",39
20180607,"원주",71
20180616,"원주",66
20180704,"원주",52
20180905,"원주",62
20220828,"양평",103
20190119,"오산",47
20190201,"오산",47
20190210,"오산",45
20190211,"오산",45
20190318,"오산",33
20190503,"오산",37
20181119,"원주",68
20181120,"원주",66
20181213,"원주",67
20190111,"원주",64
20190214,"원주",61
20190406,"원주",49
20190411,"원주",48
20190512,"원주",52
20190522,"원주",54
20190601,"원주",53
20190617,"원주",46
20190618,"원주",46
20190624,"원주",45
20190715,"원주",26
20180106,"여주",54
20180302,"여주",49
20180510,"여주",62
20190630,"오산",40
20190707,"오산",28
20190711,"오산",29
20190815,"오산",37
20190818,"오산",48
20191007,"오산",70
20191029,"오산",66
20191208,"오산",48
20200311,"오산",48
20190907,"원주",33
20190912,"원주",37
20191026,"원주",36
20191101,"원주",33
20191109,"원주",51
20191230,"원주",107
20200125,"원주",107
20180504,"완주",54
20180523,"완주",61
20180616,"완주",35
20180628,"완주",56
20180701,"완주",60
20180807,"완주",28
20180822,"완주",22
20180908,"완주",51
20181009,"완주",57
20181104,"완주",43
20181116,"완주",52
20181228,"완주",40
20190101,"완주",37
20191221,"완주",55
20191227,"완주",55
20200214,"완주",55
20200312,"완주",56
20200503,"완주",55
20200511,"완주",56
20200605,"완주",55
20200618,"완주",56
20200712,"완주",56
20200720,"완주",56
20210717,"완주",56
20211003,"완주",56
20211109,"완주",56
20211205,"완주",56
20211223,"완주",55
20220102,"완주",55
20220205,"완주",55
20220318,"완주",55
20220620,"익산",10
20220711,"익산",10
20220909,"익산",11
20221003,"익산",11
20221010,"익산",11
20221011,"익산",11
20221231,"익산",10
20180101,"장수",52
20180302,"장수",50
20190127,"완주",28
20190716,"완주",27
20190810,"완주",33
20190820,"완주",28
20190822,"완주",22
20201126,"완주",55
20201216,"완주",55
20210209,"완주",55
20210215,"완주",55
20210216,"완주",55
20210323,"완주",55
20210603,"완주",56
20220329,"완주",51
20220406,"완주",51
20220421,"완주",55
20220422,"완주",55
20220505,"완주",55
20220925,"완주",56
20221031,"완주",55
20221128,"완주",55
20180326,"장수",66
20180327,"장수",65
20180422,"장수",61
20180504,"장수",76
20180507,"장수",82
20180521,"장수",76
20180628,"장수",95
20180714,"장수",28
20180923,"장수",44
20181122,"장수",84
20181127,"장수",77
20181128,"장수",77
20181208,"장수",63
20190214,"장수",53
20190320,"장수",55
20190424,"장수",50
20190430,"장수",54
20190509,"장수",58
20190609,"장수",59
20190706,"장수",19
20190804,"장수",24
20190820,"장수",20
20190828,"장수",25
20190918,"장수",30
20190930,"장수",32
20191009,"장수",68
20191020,"장수",59
20191121,"장수",74
20191129,"장수",72
20191210,"장수",360
20200330,"장수",360
20200405,"장수",360
20200416,"장수",360
20200426,"장수",360
20200602,"장수",360
20200625,"장수",360
20200908,"장수",361
20200925,"장수",360
20200928,"장수",360
20201006,"장수",360
20201023,"장수",360
20201124,"장수",360
20210107,"장수",360
20210108,"장수",360
20210312,"장수",360
20210324,"장수",360
20210325,"장수",360
20210402,"장수",360
20210604,"장수",360
20210709,"장수",360
20210718,"장수",360
20210803,"장수",360
20210821,"장수",360
20210917,"장수",360
20211015,"장수",360
20211027,"장수",360
20211128,"장수",360
20211229,"장수",360
20220328,"장수",360
20220617,"장수",360
20220620,"장수",360
20220705,"장수",360
20220716,"장수",359
20220718,"장수",359
20220722,"장수",359
20220915,"장수",359
20220930,"장수",359
20221026,"장수",360
20221126,"장수",360
20221206,"장수",360
20180313,"전주",44
20180513,"전주",77
20180619,"전주",80
20180624,"전주",78
20180626,"전주",78
20180705,"전주",63
20180901,"전주",60
20180905,"전주",64
20180927,"전주",61
20181109,"전주",68
20181121,"전주",66
20190219,"전주",46
20190302,"전주",44
20190413,"전주",37
20190427,"전주",37
20190428,"전주",37
20190527,"전주",58
20190723,"전주",46
20190729,"전주",50
20190825,"전주",49
20190830,"전주",50
20191106,"전주",61
20191123,"전주",57
20191216,"전주",30
20200125,"전주",30
20200229,"전주",30
20200328,"전주",30
20200509,"전주",30
20200527,"전주",30
20200625,"전주",30
20200706,"전주",30
20200803,"전주",32
20200804,"전주",32
20200820,"전주",32
20201121,"전주",31
20210116,"전주",30
20210120,"전주",30
20210321,"전주",30
20210423,"전주",30
20210513,"전주",30
20210519,"전주",30
20210802,"전주",31
20211122,"전주",31
20211218,"전주",31
20211221,"전주",31
20220104,"전주",31
20220201,"전주",30
20220218,"전주",30
20220331,"전주",30
20220604,"전주",30
20220712,"전주",30
20220719,"전주",30
20220726,"전주",30
20220820,"전주",30
20220826,"전주",31
20221018,"전주",30
20221114,"전주",30
20221204,"전주",30
20180214,"정읍",31
20180406,"정읍",37
20180409,"정읍",29
20180411,"정읍",26
20180529,"정읍",42
20180604,"정읍",44
20180612,"정읍",45
20180730,"정읍",36
20180810,"정읍",24
20180915,"정읍",42
20190328,"정읍",17
20190418,"정읍",17
20190429,"정읍",22
20190520,"정읍",42
20190607,"정읍",40
20190926,"정읍",35
20191017,"정읍",45
20191029,"정읍",20
20200203,"정읍",14
20200303,"정읍",14
20200306,"정읍",14
20200308,"정읍",14
20200511,"정읍",14
20200529,"정읍",14
20200530,"정읍",14
20200718,"정읍",14
20200911,"정읍",14
20220512,"정읍",14
20220618,"정읍",14
20220829,"정읍",14
20220909,"정읍",14
20221126,"정읍",14
20201029,"정읍",12
20201202,"정읍",14
20201204,"정읍",14
20201216,"정읍",14
20201217,"정읍",14
20210325,"정읍",14
20210522,"정읍",14
20210624,"정읍",14
20210705,"정읍",14
20210719,"정읍",14
20210730,"정읍",14
20210814,"정읍",14
20210821,"정읍",14
20210827,"정읍",14
20210925,"정읍",14
20211003,"정읍",14
20211029,"정읍",14
20211108,"정읍",14
20211115,"정읍",14
20211120,"정읍",14
20211203,"정읍",14
20211207,"정읍",14
20211211,"정읍",14
20220124,"정읍",14
20220129,"정읍",14
20220302,"정읍",14
20220317,"정읍",14
20180205,"완주",24
20180402,"완주",44
20191016,"완주",51
20191020,"완주",47
20191023,"완주",44
20180211,"익산",22
20180329,"익산",39
20180413,"익산",67
20180421,"익산",70
20180907,"익산",51
20181022,"익산",49
20190116,"익산",51
20190202,"익산",52
20190525,"익산",42
20190713,"익산",20
20190918,"익산",31
20200104,"익산",10
20200206,"익산",10
20200228,"익산",10
20200307,"익산",10
20200311,"익산",10
20200313,"익산",10
20200328,"익산",10
20200508,"익산",10
20200515,"익산",10
20200612,"익산",10
20200911,"익산",12
20201008,"익산",12
20201227,"익산",11
20201230,"익산",11
20210117,"익산",10
20210118,"익산",10
20210401,"익산",10
20210602,"익산",10
20210708,"익산",10
20210726,"익산",11
20210812,"익산",11
20210831,"익산",11
20211101,"익산",11
20211130,"익산",11
20220103,"익산",10
20220115,"익산",10
20220120,"익산",10
20220224,"익산",10
20220325,"익산",10
20220401,"익산",10
20220412,"익산",10
20220430,"익산",10
20220612,"홍천",156
20220613,"홍천",156
20220625,"홍천",157
20220709,"홍천",156
20220820,"홍천",157
20221021,"홍천",156
20181015,"횡성",39
20181029,"횡성",32
20181214,"횡성",49
20190216,"횡성",37
20190307,"횡성",32
20190417,"횡성",34
20200725,"가평",137
20200901,"가평",137
20200927,"가평",137
20201007,"가평",136
20201025,"가평",136
20201026,"가평",136
20211129,"광명",5
20211208,"광명",5
20220115,"광명",5
20220127,"광명",5
20220513,"광명",5
20220607,"광명",5
20221130,"홍천",156
20221205,"홍천",156
20180126,"화천",67
20180312,"화천",67
20180407,"화천",55
20180612,"화천",59
20180624,"화천",50
20180718,"화천",50
20180802,"화천",39
20190605,"횡성",21
20190611,"횡성",21
20190629,"횡성",13
20190702,"횡성",19
20200104,"횡성",133
20200107,"횡성",133
20200128,"횡성",133
20201126,"가평",136
20201213,"가평",136
20201226,"가평",136
20210128,"가평",136
20210212,"가평",136
20210318,"가평",136
20210408,"가평",137
20210628,"가평",136
20220704,"광명",5
20221015,"광명",5
20221019,"광명",5
20221026,"광명",5
20221116,"광명",5
20221118,"광명",5
20221207,"광명",5
20221215,"광명",5
20221227,"광명",5
20180125,"광주",50
20180202,"광주",57
20180215,"광주",56
20180520,"광주",86
20180702,"광주",74
20180718,"광주",60
20181112,"광주",77
20181205,"광주",66
20190103,"광주",54
20190104,"광주",55
20190211,"광주",64
20190218,"광주",62
20190222,"광주",64
20190308,"광주",64
20190406,"광주",70
20190414,"광주",75
20190509,"광주",76
20190518,"광주",74
20191011,"광주",81
20191108,"광주",68
20191201,"광주",68
20200129,"광주",52
20200130,"광주",52
20200304,"광주",52
20200307,"광주",52
20200418,"광주",52
20200421,"광주",52
20200513,"광주",52
20200521,"광주",52
20200726,"광주",52
20200917,"광주",52
20200930,"광주",52
20201013,"광주",52
20201125,"광주",51
20201204,"광주",51
20201213,"광주",51
20201215,"광주",51
20201223,"광주",51
20210110,"광주",51
20210201,"광주",51
20210520,"광주",52
20210525,"광주",52
20210705,"광주",52
20210710,"광주",52
20210713,"광주",52
20211230,"광주",52
20220117,"광주",51
20220302,"광주",51
20220713,"광주",52
20220830,"광주",52
20220906,"광주",52
20220929,"광주",52
20221031,"광주",51
20221120,"광주",51
20221210,"광주",51
20180111,"부안",1
20180118,"부안",12
20180314,"부안",50
20180323,"부안",56
20180406,"부안",55
20180509,"부안",63
20180623,"부안",58
20180701,"부안",55
20180805,"부안",40
20180918,"부안",46
20181016,"부안",58
20181020,"부안",56
20181027,"부안",56
20181213,"부안",54
20190112,"부안",55
20190124,"부안",41
20190125,"부안",40
20190204,"부안",47
20190206,"부안",49
20190209,"부안",49
20190223,"부안",50
20190302,"부안",48
20190303,"부안",48
20190313,"부안",43
20190318,"부안",44
20190331,"부안",46
20190529,"부안",34
20190606,"부안",36
20190715,"부안",35
20190731,"부안",46
20190830,"부안",48
20190904,"부안",49
20191104,"부안",82
20191204,"부안",7
20191226,"부안",7
20200106,"부안",7
20200125,"부안",7
20200130,"부안",7
20200211,"부안",7
20200212,"부안",7
20200225,"부안",7
20200519,"부안",7
20200610,"부안",7
20200629,"부안",7
20201001,"부안",8
20201123,"부안",7
20201217,"부안",7
20201224,"부안",7
20201226,"부안",7
20210202,"부안",7
20210221,"부안",7
20210301,"부안",7
20210403,"부안",7
20210520,"부안",7
20210704,"부안",7
20210904,"부안",7
20211016,"부안",7
20221211,"부안",7
20221217,"부안",7
20221227,"부안",7
20221228,"부안",7
20180112,"순창",35
20180209,"순창",11
20180420,"순창",49
20180608,"순창",24
20180722,"순창",13
20180830,"순창",22
20180910,"순창",20
20180911,"순창",20
20180917,"순창",16
20180921,"순창",15
20181124,"순창",22
20181213,"순창",27
20190222,"순창",25
20190309,"순창",23
20220204,"부안",7
20220211,"부안",7
20220312,"부안",7
20220417,"부안",7
20220522,"부안",7
20220618,"부안",6
20220814,"부안",7
20220816,"부안",7
20220913,"부안",7
20220918,"부안",7
20221026,"부안",7
20190627,"순창",39
20190718,"순창",17
20190913,"순창",23
20190926,"순창",25
20191023,"순창",29
20191024,"순창",27
20200211,"순창",153
20200310,"순창",153
20200318,"순창",153
20200719,"순창",153
20200804,"순창",153
20200806,"순창",153
20200816,"순창",153
20200822,"순창",153
20201109,"순창",153
20201129,"순창",153
20201222,"순창",153
20210503,"순창",153
20210604,"순창",153
20210617,"순창",153
20210630,"순창",153
20210803,"순창",153
20210820,"순창",153
20211002,"순창",153
20211031,"순창",152
20220301,"순창",152
20220324,"순창",153
20220419,"순창",153
20220510,"순창",153
20220901,"순창",153
20221021,"순창",153
20210811,"홍천",156
20210813,"홍천",156
20211208,"홍천",156
20180908,"화천",69
20181029,"화천",62
20181105,"화천",79
20181128,"화천",80
20181209,"화천",82
20181213,"화천",80
20181225,"화천",78
20181226,"화천",76
20190113,"화천",78
20190130,"화천",83
20190313,"화천",75
20190421,"화천",59
20190506,"화천",55
20200404,"횡성",133
20200420,"횡성",133
20200527,"횡성",133
20200608,"횡성",133
